Country Name,"Country Code","Series Name","Series Code","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]"
Bangladesh,"BGD","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","3.22205738576909","2.87736541212669","3.4982449963712","2.88994455210259","2.84439523699054","2.93943687271209","3.88696652524605","5.0404431826631","6.69741934663055","6.70089276866103","6.20535387395901","4.33250430495103","4.58195846434978","4.95523474786555","5.6581296725777","4.26763824093416","3.3956840107149","5.09510668360275","4.10601756685945","4.0078748053413","6.67969642212827","6.71331527933532","2.34651596677593","6.830762240735","4.67129021595967"
Barbados,"BRB","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","",""
Belarus,"BLR","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","8.87623454803992","4.34596090124731","5.93753718600134","5.29754203860966","5.82052535643236","8.06769321720691","12.0285672032189","10.3748479645384","10.2352526624431","8.54394079981124","10.1410387059433","-0.281340735925866","8.16642494152309","6.37079209975107","0.650183647136956","-0.277779261773219","2.19684941439671","-5.21238819021399","-2.96608125469923","3.62473233150492","3.46698862883142","2.31343809212458","-1.44967670075417","3.60014386885565","-3.96146379174263"
Belgium,"BEL","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","1.97422742450641","2.56923031198657","2.58294911030885","0.0792407478592736","1.39875801963724","0.419674963174259","2.02584451245112","1.1765367106853","1.53548342042052","3.00432426502057","-1.39145048786521","-1.36941362095179","0.34227194681165","-2.0931299387927","2.28616893366349","0.411125109140258","1.02091387655452","1.52387829581579","0.961772309202217","0.783040331494988","0.651420393276595","2.39897011242401","-5.20070075477493","5.41450302449051","-0.862242192806747"
Belize,"BLZ","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","-0.664398387836741","5.06788777041632","7.86049193615554","0.523431691127783","2.59105051195905","5.11135160046432","0.144060814507512","-0.12180141256249","1.40768969783558","-1.27075782626295","-4.47453394896819","1.41810330603467","-3.87615173371924","-0.00964878732025909","0.279548192068432","2.66971400713909","1.09401796280055","3.28878007231661","-2.74540779236121","-4.46459876105477","-2.25086466463863","2.31055189102261","-11.1845164400086","16.0324949356012","5.7096098132178"
Benin,"BEN","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","1.6189572109445","2.38228559269311","2.67042022535746","2.16152096981352","1.271473389447","0.328690423122978","1.42161058816505","-1.14062211786164","0.655241972642756","2.82122035842971","2.32142781656674","-0.866783265692135","-1.05518225262212","0.400542872646596","1.34284255643293","4.17125541135933","3.38710759114041","-1.53492348807028","0.268955850876978","2.36908355505786","3.71927322513767","3.83249195861319","0.913594159259318","4.7984066574132","3.07241804383894"
Bermuda,"BMU","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","0.443059469690098","-0.155301945411438","5.83316178841153","-1.45750724279446","-1.61215196941555","-5.34064417776938","4.64900189197948","1.78237696529071"
Bhutan,"BTN","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","-3.04146643064533","2.26145253002805","21.020171534397","5.53852283097869","6.51917917522762","4.37946817462273","3.43736089166346","6.11116323934557","6.56057473013405","15.8336388005404","2.04577330246683","4.09664239268437","8.80247491565088","5.98275283908114","2.22737543814762","2.29232811900482","4.59275014929584","5.62994676119379","5.44206297374896","4.11853906905833","2.46013020324989","5.28097610414385","-8.43871297062746","3.95375329036969",""
Bolivia,"BOL","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","3.71781197496801","-1.82292848037771","0.38092331112469","-0.0122151090873501","0.681043672764801","-0.293492715360983","1.58029565891269","3.09651535919539","3.34861181984026","2.50348135173159","4.84423805935083","1.0242450493238","1.4540655422431","3.81550364721512","1.05406007226041","4.91711502744336","5.36413056384212","5.47123032063695","4.31248084168077","1.39330675372898","3.2277833102066","1.13772450487089","-9.11245550076816","3.33509718498144","2.02651454359332"
Bosnia and Herzegovina,"BIH","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","1.01677885627947","3.7303325602678","3.20277041183654","6.19267403985863","4.50301756692126","5.3914010370316","7.1614391721284","7.89918357968237","-1.20029423722133","0.480303157600986","1.96079588404183","1.0077660286987","4.5022891042572","1.9785620052446","5.56262484460485","3.97000091470537","3.44404613360992","5.3150143027181","4.5333843993743","-2.18006951577071","7.90011994934675","6.11672059174519"
Botswana,"BWA","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","1.98926210463466","1.9849795611693","-0.99008851330403","0.921354790420509","-3.01003917493273","5.5095367182882","-0.0966566275114502","3.90965796420907","8.4748697863803","5.30192681490847","-0.311291475360932","-13.0642459945724","5.04946760847264","7.71725217286891","0.119268967385452","2.92887360718872","4.96869484413276","-6.97235190035229","-0.862635355201618","2.61243447046458","1.60519207000593","5.13905332121702","-5.90507375332659","8.9442723996803","2.14580979745975"
British Virgin Islands,"VGB","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","",""
Brunei Darussalam,"BRN","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","-2.71319045264904","0.880166989858239","0.730069450995472","0.687036971302746","1.86468572862711","0.990882745814645","-1.2846012307221","-1.32505109993116","2.6920521206137","-0.919741446955427","-3.46298536894628","-3.21099049303358","-0.090890028328289","-0.215867910360231","-0.0316524830808902","-1.73108038077788","-2.51732295669188","3.32712408989823","-1.96373764823193","-0.546238760617172","-5.51841301248211","5.04759236171219","0.241357953721447","-4.26554415730141","-5.64607062398782"
Bulgaria,"BGR","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","5.59721672773333","-7.47632375776068","4.05220831205267","8.44299217696434","10.0634705996126","5.654650765169","6.89070643084845","6.98707549235462","4.84941805802895","2.32615085199544","9.67178852249479","-1.28518478887929","3.36243511497732","1.61129700711071","3.24398453491878","-0.864457013571922","2.90132036813966","1.71774662057429","3.70385350205424","4.44288098171381","2.28411083162065","5.18561030410685","-4.11298890829576","7.90022388047771","11.4210776234864"
Burkina Faso,"BFA","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","4.38605772328687","4.51326521454993","-1.32969342221129","3.17631320636922","0.648675363960407","4.30501497422193","1.55326916892324","5.0938512800425","3.72524233272576","0.992052427899665","2.64148676217897","-0.823014258554537","3.44827837757478","2.28583826156023","4.8567408735581","2.54859481171535","-0.428088598403093","0.618940408880647","2.90950581007704","3.9601477213991","4.33421780649891","1.16764227403954","0.156676962241036","2.86175154802486",""
Burundi,"BDI","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","3.20172439282227","-3.78464248889657","-0.0374118950178399","-3.22716349986165","1.32137704047197","-4.83433141177674","0.29716406608253","-1.54025471481127","2.63046637421415","-0.0156777813986366","0.805857139616421","-2.01062985544368","0.736282986772153","0.174557820430763","1.33445767674998","1.62368100003445","0.454321177565916","-5.70409972152153","-2.27234725028664","-1.65849494795201","-1.20005477444757","-1.36579410053163","-2.19388941789383","0.0710074680033728","-0.666430676697388"
Cabo Verde,"CPV","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","5.34298268791014","-2.47780896040129","-0.96662410075055","3.1857965763179","-0.433330036244854","0.200153725227125","-1.82832030760292","0.997015588604228","3.21535098407327","3.53875946972992","3.5252664565301","6.11877976072073","-21.7629020790606","5.42699848358454","16.3692245306984"
Cambodia,"KHM","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","1.9349009422198","9.38324108720967","7.47651436135217","5.94880929737802","3.77499343774413","7.22661710541215","8.151698944652","10.6062445269671","9.04792910007552","9.01387805774509","4.21910797539142","-1.74380938438976","5.46642493533793","4.70987662424751","4.86010977202307","5.07658430545952","5.63397929737394","5.5816828918378","5.79028388853114","5.68229853185922","5.59521077808949","5.2380802650484","-2.07052985967051","0.225051624191906","3.75348191461219"
Cameroon,"CMR","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","3.12720006968871","2.11634747116025","-0.747631650246916","0.978910032477302","2.75066771096368","4.7576405653285","5.29752269810719","-0.932469998604944","2.31016815012821","0.599866021216016","0.558809475395023","0.748953334996074","-0.539274002747575","0.462310658166757","1.21618216111958","1.6765455696125","3.65707474434159","1.82750457971478","1.1451053481036","0.460481432169146","1.09087431747963","0.335604252856257","-2.54059789367838","1.31224696193888","1.05880041767921"
Canada,"CAN","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","1.18414724183764","4.88143240933574","6.89703866016286","0.0695321353408929","1.11621491054051","2.75438401822304","3.93512681284543","3.55325405687393","2.36007776253034","2.12011111655359","1.35465831429559","-7.21210044667345","3.29075262459936","3.23545128421452","0.321623534136791","1.71909330549764","1.25886735771678","-2.27980637325899","-0.166089572001638","2.93975772411063","0.963912459420669","0.666327432201669","-6.70601698400294","8.9561579617631","2.76508614384107"
Cayman Islands,"CYM","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","",""
Central African Republic,"CAF","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","3.23632301531254","2.53685332877589","4.16770910615352","-36.5477798193606","0.263566968600543","4.07142203129438","3.03738859076186","5.59933114312905","4.73182846328196","0.704811287158307","-3.20639026226431","-0.136726790504113","-2.96506609716316"
Chad,"TCD","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","4.63363560624298","-4.15138202488492","-5.51173758564066","7.88679944417603","2.64901410028486","-9.19803913383596","","","","","-3.42772428931484","15.3592361018483","10.7897474001444","-2.58519016167426","5.28211287780806","-0.374006207406396","3.489938515661","1.47848711941219","-8.17612098356676","-5.67428798602087","-1.20235209677027","-0.164523933056529","-4.42063790630732","-4.43747584614182","-1.13290777248824"
Channel Islands,"CHI","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","",""
Chile,"CHL","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","3.6065825688307","-1.99518786586844","3.17483711400739","2.22334086790967","1.59084588932585","2.42425910107234","2.9736728523803","3.99076160559362","0.968419122924089","5.05102346351892","5.8088083757205","-1.11637215826917","4.79888592432567","2.59609954071125","9.07478108677442","3.47302241689185","0.836204366319436","3.18869497270857","0.195386886113823","-1.42240582428215","1.94583015288853","-0.661246856037323","-9.97520510063582","10.8951858994863","2.42383058601557"
Colombia,"COL","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","-0.67521456100404","-5.66613233854947","0.717724922880464","-0.179379006408922","0.731929319087541","1.66756577026436","3.7453403779768","4.34767599288139","5.21991390020453","4.94931700230494","1.59749289257527","0.500310368760722","2.71116134059844","4.84543113083214","3.27225888090832","4.5075288669658","4.23348128219627","3.70635297558066","1.21060837053788","-0.795144445584697","-0.178786381780057","1.63103116189862","-7.51320395854181","8.94767527006539","3.96656866686827"
Comoros,"COM","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","-1.02337350077757","0.046009989684876","8.76605380381588","0.371795296056376","-0.109015464490241","0.0495275344893287","-0.107776845345327","0.923639574559829","0.663962762099345","-0.804027846301253","1.49507626363898","1.20251051062183","1.68546188168715","1.9769913386455","0.895840152045693","2.43656767694939","0.303783776356227","-0.860638209351407","1.13273201479433","1.63558805254436","1.75646724384606","-0.187115425652777","-2.08725176706631","0.197664567839965","0.520089510060302"
"Congo, Dem. Rep.","COD","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","-3.37791199386356","-10.2057313488323","-2.77214804306328","-7.92949113458383","1.61740006808738","3.2892977309221","3.10086344192135","1.54912426802045","3.06333374331471","2.15270357908189","0.0947341694199224","2.1161782061034","3.42815869763442","2.11427727717577","2.67147362629527","0.487012458386957","6.31076694809545","5.1710378715879","5.36881142020408","-1.03290689585629","1.23015724881297","-0.869003872966445","1.8849644011549","0.681134581733971","4.83870456519358"
