Country Name,"Country Code","Series Name","Series Code","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]"
Ethiopia,"ETH","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","1.53519423430358","2.04502972320437","1.69337386589486","2.23742693905702","1.10018325054626","1.083716926237","0.958745053526713","0.714204528094805","0.876785032388932","0.637349217091313","0.38200328589493","0.295734862350697","0.601299423503035","1.07877548965472","0.992326884413376","1.37562846766642","1.36897194289655","1.71362632831958","1.67296506403731","1.82355037274476","1.97024736732477","2.27172179767712","1.8659108311045","1.82954952261968","1.60309619232118"
Faroe Islands,"FRO","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Fiji,"FJI","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","1.36366575066127","1.55494519945034","1.54765991220629","1.12181093718542","1.02558864136406","0.78111543851269","0.475204502571587","0.499597728379399","0.493319103094363","0.877620319305472","1.73659996844215","2.74977799695515","1.95317038195829","7.10957975031282","2.96419084869526","2.83678269129437","3.24570662252692","7.72656337844187","2.28239746755527","3.43102818559299","2.05236632300934","4.22902075767124","6.62019224609285","1.21040375428435","3.66915100533819"
Finland,"FIN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
French Polynesia,"PYF","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Gabon,"GAB","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","7.73596830975507","13.1414101505285","8.19593165567317","10.3793163832265","8.37619347301084","6.4668191906891","3.62741859559148","2.29386336247766","1.98464561714645","8.21111295972813","19.7730079623198","3.95003064583796","3.62778307498403","2.66743927735312","2.74917888120345","7.30263550285899","3.02439602863008","3.56895041750952","2.87286835730983","4.46134000649959","4.58488614663357","4.50651804043003","9.77220824493789","6.70235959445527","2.94305968936497"
"Gambia, The","GMB","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","3.1587862075088","2.71995195580221","2.9023033445886","2.21088286399018","2.7578778448864","4.41657544834184","4.00578450696029","2.8459128263604","2.93573556951744","2.70891275985202","1.10816268452061","1.37421126866765","1.66015958676194","1.99634133407064","1.94985968301847","2.28471467060601","4.04717950082033","3.03169310111748","2.83085303562787","2.70675724515878","2.85255801592852","2.53364400755154","2.09074635172386","1.98634071454194","1.72921412685713"
Georgia,"GEO","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","5.58716003430204","3.94007720049963","4.07013005234116","2.51587325718164","3.8874127097354","4.59589546795275","4.58665403293385","3.00922365521971","3.83739123085237","2.12884747623772","5.57408764746438","7.17755111596932","6.68106969421885","10.1323640231901","9.43437116007605","10.0123860073794","11.1054472790069","14.7669056529274","18.0497165485876","16.7166500219311","14.3970911670219","14.7479219619281","16.119076066016","15.4118081517256","14.0310572400949"
Ghana,"GHA","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","7.94400356050411","6.96510116446105","9.66938154278763","5.99769222276817","3.67908559629161","6.72483660330599","3.19298076303827","3.20857369595971","1.42300316554752","0.951659417334977","0.809822455775523","0.997844424926929","1.01274382910952","0.925560422304803","2.005382041292","1.08906480025999","4.61857542898523","2.21139781698904","7.83226264724777","10.2104954137153","5.64047535259594","14.4384352064747","3.67979077739746","4.5929012834337","4.32620677525329"
Gibraltar,"GIB","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Greece,"GRC","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Greenland,"GRL","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Grenada,"GRD","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2.70681083093224","2.61109221658736","2.98761775972852","3.59794361753695","5.76718324309974","5.7567949295189","5.5221671074622","1.59174176313535","2.24601597443012","2.69138136368727","2.72747482437815","3.23060350808163","3.56116675823739","3.3726825493618","1.9662567565626","2.76018669018735","2.53515508563205","3.06394753874126","5.40838857256956","5.96453299815937","5.30862826103804","4.95687113305427","5.08682961361577","5.02313224091261","4.67496771676716"
Guam,"GUM","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Guatemala,"GTM","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","1.90606018373069","2.12876518773619","2.07674266800148","2.31847949866785","2.10799940530705","2.17248720844936","4.01169940290767","3.9704253391354","4.37910252123722","4.63583972104238","4.26050665133145","4.84983205237893","4.04591874527303","4.52397994805929","3.28161488640447","5.65238878791763","3.4974925577274","3.47914074175067","4.76136409891589","5.94638841197935","1.63708538718074","2.69289288242655","4.58085841394173","1.83104685440151","5.6499038656589"
Guinea,"GIN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","4.67872794617577","4.07106824516986","5.88538566345015","4.05301333420189","3.57585513618859","3.35547093786358","5.18144117799864","6.31151849712096","3.99603797523076","2.60386042082192","1.87419582659844","1.82507982438891","1.18379961303767","2.67362979882981","1.68884224236297","0.489545781522268","0.609768228735441","0.887083433815288","0.681490071026741","0.793572997262402","1.00329782619873","0.877526179256899","1.10518159392048","1.21302140509212","1.259208568142"
Guinea-Bissau,"GNB","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","3.6702278598294","4.05377353763197","1.45902245440947","1.28001098689134","0.904637756671325","1.69465636555459","1.9015793153428","1.10679051052925","1.67522332313986","1.52235869162129","1.75355845165652","2.58366138561557","2.12562148100817","0.534296153934372","0.624920713669388","0.237245123617678","0.385178200803844","0.477058849913248","0.530075962298168","1.10586644628564","1.21819200884574","1.33615137871671","1.8487795821176","2.87690233157743","4.10782400157015"
Guyana,"GUY","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","20.3247208698387","13.5470062216491","10.4659295013481","6.92198823486007","9.63521732585121","8.29106480033648","6.37899513353992","4.33816923236776","1.39330828405014","1.03502326252099","0.891864923728807","0.644182293365332","0.928146640476873","1.38698204124923","3.69304356137671","1.38682900471475","1.46385961207464","1.68286754078736","1.82961933701305","2.0523561942884","2.92829081430912","2.69848536076599","2.51014689873859","1.44959267502889","1.05713407307216"
Haiti,"HTI","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","1.13950136030566","1.2627848783629","0.681695563824193","0.440457561337273","0.476221355860461","1.06899265237193","1.61248986834154","0.808729689647089","0.74923212837438","0.868645910845738","0.555897060128857","0.387630630702098","1.10480689841796","0.0400156455157798","0.0388703974518096","0.087071503717476","0.172495161688007","0.237109480069955","0.640952406473543","0.131774193875516","0.113287608734612","0.14311773297993","0.175630695245637","0.12099960639465","0.229370292704028"
Honduras,"HND","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","9.06408078546153","7.86023500051781","5.70657655338251","4.73221897050621","5.35671538742461","5.38187587385002","3.93344775750424","4.13175841770041","3.13593949929724","2.79354645916544","2.74786115415144","3.01202731835528","3.40999088520232","6.01495951334042","5.37225883621957","5.3843401724236","3.88251908668414","6.57610870860142","4.59880870495195","4.3983509936153","4.61463701450038","3.85683319546603","6.87011387193156","4.60484321317982","5.04450307859018"
"Hong Kong SAR, China","HKG","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Hungary,"HUN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Iceland,"ISL","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
"Iran, Islamic Rep.","IRN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2.48222285563719","3.4276884527332","2.71449436775308","0.963807206900719","1.07415318651801","1.0286686058019","1.11432190282716","1.24706627975932","1.06762122555744","0.822948020651588","0.691243619813046","0.577339578691381","0.371243408985666","0.263937525275926","0.0924641103414115","0.0884480594258712","0.110492669084283","0.178562510166327","0.45495791873281","0.100660379102076","0.0584825537024587","0.117730611948659","0.137089752085022","0.0959164528163417","0.0681178885441546"
Iraq,"IRQ","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","1.14029329065991","0.80382431266464","0.770654860650893","0.877542679644434","1.15675060553844","2.23822193855654","2.04145033326248","1.78184055625565"
Ireland,"IRL","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Isle of Man,"IMN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Israel,"ISR","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Jamaica,"JAM","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","5.80691095636684","7.0901943829346","8.19992349306001","8.52256710903122","9.37096368180302","9.50690132074733","8.94001909829872","9.18942577433659","7.35760117897089","10.7267799731262","8.9628313766587","13.0413453260928","9.36156082284817","11.8547334105864","12.3725068267237","8.69088165994925","11.5799067697912","29.5816763492027","14.0749852625777","9.72501483798292","8.3670291543267","18.3938849099182","12.0897972511765","9.44235205305414","8.29897770887174"
Jordan,"JOR","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","11.2152740046273","6.87363015209529","9.85981453287204","9.4707002387363","7.38006755666457","12.2544183057671","8.12573054721964","6.80652606980228","6.64629925324077","6.35448421419514","12.4327058282768","2.86749502604857","2.93291425922092","3.19331824019547","3.02349000557529","2.71746117793958","3.65063908872375","5.50550289790124","6.19467771251991","4.50681294218286","5.21585851579098","7.52902356808619","7.13215457244622","6.87846937993996","9.53628948005733"
Kazakhstan,"KAZ","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","4.54015294456223","8.46213468118845","19.7767959036358","15.9996601002046","17.4180585214069","18.1067463956735","21.6761058800684","25.5165692198684","20.1787919772616","29.5501206825757","29.2779898829174","24.9813550629525","30.6786257358328","19.6803622661025","12.9008870684899","14.6253691420533","15.6893967291186","20.1755261457062","16.3498741830307","18.7905945789707","21.3979700924031","20.6216761495591","19.6046268618091","17.9812532518051","22.0948750764512"
Kenya,"KEN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","4.74557514024934","5.45947893061451","4.71450208236973","3.78120072604703","4.08107256690456","3.94362831712598","2.24671101181596","2.88742055521988","1.67502574734992","1.43767344825847","1.15369491284044","1.05246227171942","1.00913780458503","1.05363687668992","1.07020422651406","0.981940461895437","2.20179846842632","1.40888517813813","1.51580806262624","1.92138336255286","3.07360119299641","4.54740274988322","2.86448455817641","2.26738927655907","2.98701530200725"
Kiribati,"KIR","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
"Korea, Dem. People's Rep.","PRK","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Kosovo,"XKX","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","0.974489941907111","6.13965244470237","2.02959204078213","1.89760225077536","2.00210538434716","2.13956830068001","2.11284652080647","2.51129194173817","3.24176180385185","2.67412722113474","3.39667464180895","3.17919873387338","4.75926763411344","4.24537305144244","3.12870388185331"
Kuwait,"KWT","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Kyrgyz Republic,"KGZ","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","7.33619027461354","9.70912905075797","13.8331321330653","12.2276151759229","8.55224922140627","8.88319575688562","8.05436271443924","6.01145412823828","3.63912156278961","5.17268975947953","6.81170813105249","5.97076864727396","11.6884567461992","7.56180354412267","5.55163410853639","5.79666725762305","5.84939605316146","6.88029165826481","11.3721174633605","8.85475799188403","8.46020356090992","9.80330740709765","8.05456876269914","6.85171810599958","7.23904583355099"
Lao PDR,"LAO","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2.47686711967131","2.61372839878501","2.45856119361124","2.59831096750951","5.59922382412762","5.38666948196211","5.51629729945955","5.07604345126132","5.72754339634722","4.91019108111466","4.20493501465352","4.0513094227125","4.51768219146256","3.85919115392129","2.78518442941893","3.03695491911218","3.09424729064575","3.05087447184962","3.65595228055074","3.95649075791808","4.35232047378005","5.15207941921041","4.41142294378618","10.6135838673064","7.95690498112698"
Latvia,"LVA","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Lebanon,"LBN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","3.09649035015855","4.44576240575601","8.48024375161002","8.48673531453048","12.1568355881527","19.9263378015417","21.9187913888995","17.0609513384998","20.398979814342","18.5944499727722","15.0215246229244","31.5404659638845","29.5139731617235","32.5726248219529","28.2461158528765","26.2604360994928","28.2208096816295","28.4401993485599","30.118541392832","31.218076321014","30.6094474190343","36.7866418926421","41.9640231975961","33.7768963790743",""
Lesotho,"LSO","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","4.33697878443406","4.59933192589242","5.46104090085975","5.75607798887767","6.06634421991635","4.05483185065897","2.58192249998471","3.64684032290942","2.04722312695628","4.20017703360708","1.56767375540024","1.66835166694692","1.2148250487108","1.31839716267698","1.38250286476836","1.68261474203258","1.61395493579754","2.01360627836019","2.41684989136703","2.13417590986293","2.60804466697827","2.67326597524687","2.98347038392609","12.3948387635194","11.1647818460794"
Liberia,"LBR","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","0.2403272586073","0.190998802802347","0.193405545909043","0.111605442512949","0.190115234674905","0.232345088897129","0.216702556018879","52.7662913165648","59.6714042326353","1.69040690466964","0.337771227195163","0.141102239741484","0.182325437887703","0.223236315718937","0.604445999726203","1.54440237147624","0.389433863827635","0.539809865459815","0.816407894579957","1.28976800359103","2.52845728808952","1.82927517754173","2.12299710819137"
Libya,"LBY","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Liechtenstein,"LIE","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Lithuania,"LTU","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Luxembourg,"LUX","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
"Macao SAR, China","MAC","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Madagascar,"MDG","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2.92919218812504","3.84003848621836","2.60045722519554","1.26923574215399","1.23403342877667","1.12658034638529","1.65727306825526","1.38812593512353","0.971396581345625","0.410073428719368","0.370784619594091","0.526953906623137","0.632024037696153","0.443823956374574","0.647212938611382","0.602087017085041","0.818362625179633","1.290732084715","1.08100709465425","1.03385722250194","0.986614306585883","0.928963949437478","1.04616221914061","1.18107920525385","1.44696420564475"
Malawi,"MWI","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","3.44851555449434","2.88049366799945","2.52232825315599","1.86751746054664","0.731651482325486","0.90631461910063","1.2066985759039","1.44244816096152","1.21767823157513","0.523636931743262","0.414858857576627","0.430529899121341","0.208743317240769","0.197210415978185","0.330300002674007","0.558234718995687","0.783419034182241","0.782595878058221","0.957407532271404","0.810297311353772","0.865528244673698","0.908883519316807","0.872372485105007","0.898201058288076","1.05419150839899"
Malaysia,"MYS","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Maldives,"MDV","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","3.11333293136874","3.17009820344504","3.32195094905253","2.5795987660249","2.4723020356211","2.14154748923678","2.44830298111051","2.7659416904717","2.94486759123394","4.65995565840607","4.6630582142406","4.70218162228733","3.2183367753044","3.36883388496287","3.19343603442674","4.12072596799949","5.31915309982311","3.64141045232767","3.33242616224436","3.63830647290955","8.94361563595399","8.86731308804606","9.23163698973294","16.8340607059659","12.380099048268"
Mali,"MLI","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2.85822469886776","3.13744248210542","3.1978324645884","2.43215628835567","2.22162474528626","1.67100383361524","1.86195780111246","1.64089927693789","1.26903820259599","0.810639897361826","0.725691836386013","0.701426159316062","0.671407990347857","0.561941125133903","0.503715243541634","0.863350263638275","0.779564277499357","0.887158109284754","0.973154993759452","1.09476072207239","1.09975117170693","1.27354705905012","1.54096141787441","1.58983991004386","1.73814842821542"
Malta,"MLT","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Marshall Islands,"MHL","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Mauritania,"MRT","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","5.34377107508851","5.25475087647938","4.65342205903481","4.32280366129542","2.94784487131374","2.60951978816297","2.32489063001579","2.18686294143807","2.39306394721585","2.83176338442373","1.22215266394814","1.64314921332388","2.0496076029163","1.90818766636665","2.31667554045559","2.42767507366025","3.83186563824308","4.04745835206917","4.13689909399737","4.78765132583766","5.20802948386378","4.9034870931314","3.58406696724887","4.50852211447634","3.52527974516812"
Mauritius,"MUS","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","5.17221495305191","3.7772132949868","9.76065186700257","3.67556682279439","4.82316038872586","13.3268055227146","9.48003986431037","12.3420296945565","19.7667826004729","19.1984023294917","13.0473577172449","21.8102656562934","21.8460053367677","12.739395713874","27.2699992472651","19.7268989986213","46.3402512850381","34.6729448423004","14.0375099618781","20.8916318270968","20.8400168171171","21.2417876790403","22.3298818275474","23.1768080688416","7.12882806729964"
"Micronesia, Fed. Sts.","FSM","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Moldova,"MDA","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","11.7122708955933","18.0166903561087","11.6333930470562","9.59942152422795","13.5149011484862","7.31975258435868","10.349045947911","7.52003088326498","8.96739865899911","7.21279403864397","7.61325054753815","6.77434380198009","5.27250942266619","5.18857061445124","5.93047335431823","6.4148046565983","5.6674520142142","5.06102310341022","5.13720636111713","4.52487232400091","4.9763424983323","5.07408688349033","5.95477364485916","5.00701175489745","4.73365697410439"
Monaco,"MCO","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Mongolia,"MNG","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2.76246471230925","2.2755551722783","3.6609221872116","3.69137073546605","3.85028365713643","18.2662758411584","2.1539870389229","1.82201093726986","1.49872813451684","1.38282307472472","1.46375437038913","2.83126295779082","3.63521240878744","2.59671164569651","10.4857494121793","11.7656312168018","11.9985871128983","17.1561177633102","14.2318878982866","37.4514331586045","65.0745833515107","92.8517193753423","22.5842197370259","20.1011170086462","21.5474828523795"
Montenegro,"MNE","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","1.52926602382058","4.53201824855469","1.53044310389514","1.6467642299185","2.31482645184017","19.2004461863185","23.4133781381983","25.5376248378345","22.2875334448841","31.0625178796302","26.4364648468992","21.3773461182099","29.8119541520456","26.88872412055","24.2315970449388","21.9051630301562","15.794173650772"
Morocco,"MAR","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","6.33843945820099","6.94773619126829","6.41903420206116","6.19158609231815","8.00688225363379","7.49712024458406","4.58771370269307","3.99394202497651","4.51709240830752","4.64804219292379","4.14288949778315","3.41755892111202","3.32028662909956","2.97662760271747","3.44324339170512","4.58844652577409","4.08614129629894","3.28696023749565","3.5333858449207","3.41815728376665","3.23897150008397","3.33483145425792","4.38855789035454","4.71336376740266","4.62184343369859"
Mozambique,"MOZ","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2.03967605887633","1.94687007412157","2.03464036832105","4.60892024967029","5.29677940844383","5.26427032956429","4.77132658471374","4.93460907004447","7.20885513883224","12.0390324756681","5.25592696755298","4.65178490156128","1.76887778346685","3.57392456900158","1.92588941098264","3.2374285826057","3.78184514900721","6.52423607316168","9.56836647341093","10.8912071969623","13.7665242755666","12.7212398318132","9.27970338796802","48.5163044595476","39.9681239662593"
Myanmar,"MMR","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","1.51438901214178","1.19865532929019","0.233413133986516","0.245991782311541","0.265419808545434","0.185614123345766","0.206081940018948","0.207733242615203","0.39074242439928","0.39016351465374","0.277965674748783","0.302185625584006","0.488335653176088","0.361138349798819","2.0050974549904","4.21457482585201","0.992108814194697","0.871042322262322","1.20133692177221","1.00742821511705","1.26309523182373","0.95714616408379","0.776302605905727","1.3534698628585","1.55104802526022"
Namibia,"NAM","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Nauru,"NRU","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Nepal,"NPL","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","1.81716094910197","2.14340567894137","1.86590093127224","1.57150278360634","1.69351893807226","1.82960193694814","1.63605345666421","1.47584350729472","1.55805064770951","1.41203760941757","1.29394593853326","1.35843478076482","1.16634788937859","0.910109499853088","1.02163335859983","0.993370594223425","0.988378385485669","0.916147882182048","0.963642886831938","0.867099483467904","0.732895396477731","0.819076589644407","0.821874538091354","0.790548847096109","0.853865038090418"
New Caledonia,"NCL","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
New Zealand,"NZL","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Nicaragua,"NIC","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","5.76243017263445","4.06705386308004","5.90008849568628","6.68566241196517","3.13220694784263","3.78714790013104","2.35702221689254","2.82057563605766","2.56668422966561","5.54134986947966","5.19394813498723","5.82140002160706","6.74533861972409","7.68156117198279","21.162431961601","21.6955508360156","25.8478017069975","12.8071446515275","14.7504890208758","20.1846840566532","17.5843855519999","14.5253371852946","15.1118144402421","13.8760479013329","16.5567523191834"
Niger,"NER","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","2.26250466551527","1.21012596483395","1.13688089944176","1.12710958693429","0.904529050696332","1.06865953001172","1.00715921583456","0.869406228501025","3.35871345064378","0.504286577775023","0.376578704333881","0.483462037454474","0.319316774003142","0.350748168128407","0.425763568710844","0.694951194111317","1.00528808627927","0.865275524870168","1.03845227573741","1.14773939962816","0.931103759596237","1.04870998483388","1.48813032486436","1.46288687903747","1.99049191832842"
Nigeria,"NGA","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","0.249555179294897","0.310438872233445","0.399916332698824","0.165928750583742","0.355165344310941","0.366700779295012","0.586886322260887","0.369162376527417","0.953378277900442","0.992576163335238","1.61884240876346","1.54072817663009","1.49307381695294","1.83165252787678","1.62862944760499"
North Macedonia,"MKD","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","4.25996520322779","4.1838705146189","3.74841883659754","5.3250956536183","6.01723051731406","4.9910714750442","4.98994921647764","4.46490172249526","8.25452575883036","8.88265224251538","4.67296019647605","5.73435107892669","6.72653982961343","9.13270308068958","7.13844493851994","8.59342421099572","8.77851810128615","10.6817862567286","8.49272304465407","8.07312527243426","10.6207467478728","6.00335635820594","9.73742821056357","11.2188560249994","7.26363123648573"
Northern Mariana Islands,"MNP","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Norway,"NOR","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Oman,"OMN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Pakistan,"PAK","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","3.84735207472075","4.81365296960902","2.94617252282483","3.16019148260331","3.018472640457","2.79362506019189","3.30348496059101","1.73321229875159","1.46665202511442","1.48565160279178","1.54173140752855","1.91487671263056","2.24932690922217","1.32747460547715","2.006565876497","2.72944852701981","1.81208753170619","1.40014974942121","1.41195793073049","2.03759748105576","1.74509343120401","3.52093457921632","3.61843348418083","3.56963430328026","4.5057688625893"
Palau,"PLW","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","",""
Panama,"PAN","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","6.58418882864915","6.2944897323772","7.57206597970098","9.61661284156079","13.0912812199871","7.30635895086248","9.89842257422519","13.3709670552621","17.8634133870345","4.22300340008351","7.91094096887483","4.64534291101939","4.99028521801529","4.79432888813714","5.24774705761795","4.64093407606012","4.87490049545196","5.58731612010548","12.343026526726","7.50368136174951","8.01207495225821","7.41152864264531","12.3841516767454","23.6897569664675","16.4486505755816"
Papua New Guinea,"PNG","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","8.84698830660016","6.6534422485072","9.23553160284336","9.50151610213363","9.96380255313089","6.11394172019458","7.07234799680854","6.79830939347635","4.33260431468881","11.4185842472933","8.83053396093804","5.04152481108128","6.15733456945977","7.27551779730503","2.39344117853856","6.46623211517177","5.12325517618235","5.41563484670502","16.731381311072","12.8479470400748","12.1909131759431","10.2597257018438","5.64764453409785","16.2424687886289","14.9419151134422"
Paraguay,"PRY","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","3.09491327904974","3.23662097403084","4.59880367119788","4.7901155778297","5.21911363187076","5.5575314525326","5.90395596663525","5.26827537383167","3.63563462977142","2.51876047401664","2.39309353747705","2.31726269878119","1.97875286276842","2.89530455355875","6.26666354739523","4.50481963524147","8.06903906922042","5.82916621131387","4.12786851566761","5.00815569338326","6.44673368029524","4.14919556645857","3.36216385600651","3.24992069460282","5.28926981862703"
Peru,"PER","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","4.0001912801964","5.18531474658266","5.11000725332732","4.31102987903664","6.43477729350454","4.5757957604293","4.40645532280485","8.51595136083493","4.38507136138304","9.60985919892475","4.68846187767061","3.7680072458493","4.89831601683792","2.52447504621225","3.62502131093725","3.92263952128715","2.87518627000295","3.01857707047138","4.23446951205397","5.512243216548","3.44512984496705","3.03929039308629","3.24007080122669","2.52021718447614","3.29052093798027"
Philippines,"PHL","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","5.60046402660871","6.07809030801539","7.71764734320528","10.8308820619147","11.0501923871185","10.7114528702394","11.0546134914563","8.08086419636252","9.48218416489932","4.88153454862746","5.23303340316751","4.57954412643442","4.94536452494859","3.66520189365314","1.96278903445907","1.85323980800217","2.2719478597727","3.09762977171324","3.10557584615303","3.07308717037423","2.2956739530944","2.56176130259578","2.38729434950956","2.97816169855204","2.10589812045447"
